"site","round","rep","species","date","n_germ","siterep","treatment"
"IL",5,5,"TO","2020-04-10",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-11",NA,"IL _ 5","control"
"IL",5,5,"TO","2020-04-12",NA,"IL _ 5","control"
"IL",5,5,"TO","2020-04-13",1,"IL _ 5","control"
"IL",5,5,"TO","2020-04-14",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-15",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-16",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-17",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-18",NA,"IL _ 5","control"
"IL",5,5,"TO","2020-04-19",2,"IL _ 5","control"
"IL",5,5,"TO","2020-04-20",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-21",1,"IL _ 5","control"
"IL",5,5,"TO","2020-04-22",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-23",0,"IL _ 5","control"
"IL",5,5,"TO","2020-04-24",0,"IL _ 5","control"
"IL",5,6,"TO","2020-03-31",3,"IL _ 6","control"
"IL",5,6,"TO","2020-04-01",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-02",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-03",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-04",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-05",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-06",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-07",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-08",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-09",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-10",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-11",NA,"IL _ 6","control"
"IL",5,6,"TO","2020-04-12",NA,"IL _ 6","control"
"IL",5,6,"TO","2020-04-13",3,"IL _ 6","control"
"IL",5,6,"TO","2020-04-14",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-15",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-16",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-17",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-18",NA,"IL _ 6","control"
"IL",5,6,"TO","2020-04-19",1,"IL _ 6","control"
"IL",5,6,"TO","2020-04-20",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-21",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-22",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-23",0,"IL _ 6","control"
"IL",5,6,"TO","2020-04-24",0,"IL _ 6","control"
"IL",5,7,"TO","2020-03-31",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-01",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-02",9,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-03",7,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-04",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-05",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-06",3,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-07",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-08",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-09",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-10",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-11",NA,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-12",NA,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-13",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-14",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-15",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-16",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-17",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-18",NA,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-19",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-20",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-21",1,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-22",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-23",0,"IL _ 7","snow reduction"
"IL",5,7,"TO","2020-04-24",0,"IL _ 7","snow reduction"
"IL",5,8,"TO","2020-03-31",4,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-01",1,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-02",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-03",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-04",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-05",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-06",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-07",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-08",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-09",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-10",2,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-11",NA,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-12",NA,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-13",3,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-14",2,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-15",2,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-16",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-17",2,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-18",NA,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-19",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-20",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-21",1,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-22",0,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-23",1,"IL _ 8","snow reduction"
"IL",5,8,"TO","2020-04-24",0,"IL _ 8","snow reduction"
"IL",5,9,"TO","2020-03-31",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-01",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-02",2,"IL _ 9","control"
"IL",5,9,"TO","2020-04-03",1,"IL _ 9","control"
"IL",5,9,"TO","2020-04-04",2,"IL _ 9","control"
"IL",5,9,"TO","2020-04-05",1,"IL _ 9","control"
"IL",5,9,"TO","2020-04-06",5,"IL _ 9","control"
"IL",5,9,"TO","2020-04-07",1,"IL _ 9","control"
"IL",5,9,"TO","2020-04-08",3,"IL _ 9","control"
"IL",5,9,"TO","2020-04-09",3,"IL _ 9","control"
"IL",5,9,"TO","2020-04-10",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-11",NA,"IL _ 9","control"
"IL",5,9,"TO","2020-04-12",NA,"IL _ 9","control"
"IL",5,9,"TO","2020-04-13",1,"IL _ 9","control"
"IL",5,9,"TO","2020-04-14",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-15",1,"IL _ 9","control"
"IL",5,9,"TO","2020-04-16",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-17",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-18",NA,"IL _ 9","control"
"IL",5,9,"TO","2020-04-19",3,"IL _ 9","control"
"IL",5,9,"TO","2020-04-20",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-21",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-22",1,"IL _ 9","control"
"IL",5,9,"TO","2020-04-23",0,"IL _ 9","control"
"IL",5,9,"TO","2020-04-24",0,"IL _ 9","control"
"IL",5,10,"TO","2020-03-31",1,"IL _ 10","control"
"IL",5,10,"TO","2020-04-01",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-02",2,"IL _ 10","control"
"IL",5,10,"TO","2020-04-03",2,"IL _ 10","control"
"IL",5,10,"TO","2020-04-04",1,"IL _ 10","control"
"IL",5,10,"TO","2020-04-05",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-06",1,"IL _ 10","control"
"IL",5,10,"TO","2020-04-07",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-08",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-09",1,"IL _ 10","control"
"IL",5,10,"TO","2020-04-10",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-11",NA,"IL _ 10","control"
"IL",5,10,"TO","2020-04-12",NA,"IL _ 10","control"
"IL",5,10,"TO","2020-04-13",1,"IL _ 10","control"
"IL",5,10,"TO","2020-04-14",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-15",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-16",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-17",2,"IL _ 10","control"
"IL",5,10,"TO","2020-04-18",NA,"IL _ 10","control"
"IL",5,10,"TO","2020-04-19",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-20",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-21",1,"IL _ 10","control"
"IL",5,10,"TO","2020-04-22",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-23",0,"IL _ 10","control"
"IL",5,10,"TO","2020-04-24",0,"IL _ 10","control"
"GB",6,1,"TO","2020-04-13",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-14",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-15",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-16",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-17",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-18",0,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-19",2,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-20",0,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-21",3,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-22",2,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-23",1,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-24",2,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-25",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-26",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-27",6,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-28",5,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-29",0,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-04-30",0,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-01",1,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-02",1,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-03",0,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-04",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-05",NA,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-06",1,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-07",0,"GB _ 1","snow reduction"
"GB",6,1,"TO","2020-05-08",0,"GB _ 1","snow reduction"
"GB",6,2,"TO","2020-04-13",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-14",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-15",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-16",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-17",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-18",1,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-19",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-20",1,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-21",2,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-22",6,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-23",2,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-24",4,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-25",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-26",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-27",1,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-28",3,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-29",3,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-04-30",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-01",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-02",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-03",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-04",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-05",NA,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-06",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-07",0,"GB _ 2","snow reduction"
"GB",6,2,"TO","2020-05-08",0,"GB _ 2","snow reduction"
"GB",6,3,"TO","2020-04-13",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-14",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-15",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-16",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-17",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-18",0,"GB _ 3","control"
"GB",6,3,"TO","2020-04-19",2,"GB _ 3","control"
"GB",6,3,"TO","2020-04-20",0,"GB _ 3","control"
"GB",6,3,"TO","2020-04-21",0,"GB _ 3","control"
"GB",6,3,"TO","2020-04-22",2,"GB _ 3","control"
"GB",6,3,"TO","2020-04-23",2,"GB _ 3","control"
"GB",6,3,"TO","2020-04-24",5,"GB _ 3","control"
"GB",6,3,"TO","2020-04-25",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-26",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-04-27",5,"GB _ 3","control"
"GB",6,3,"TO","2020-04-28",0,"GB _ 3","control"
"GB",6,3,"TO","2020-04-29",2,"GB _ 3","control"
"GB",6,3,"TO","2020-04-30",0,"GB _ 3","control"
"GB",6,3,"TO","2020-05-01",0,"GB _ 3","control"
"GB",6,3,"TO","2020-05-02",0,"GB _ 3","control"
"GB",6,3,"TO","2020-05-03",0,"GB _ 3","control"
"GB",6,3,"TO","2020-05-04",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-05-05",NA,"GB _ 3","control"
"GB",6,3,"TO","2020-05-06",0,"GB _ 3","control"
"GB",6,3,"TO","2020-05-07",0,"GB _ 3","control"
"GB",6,3,"TO","2020-05-08",0,"GB _ 3","control"
"GB",6,4,"TO","2020-04-13",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-14",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-15",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-16",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-17",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-18",2,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-19",12,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-20",6,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-21",6,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-22",4,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-23",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-24",2,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-25",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-26",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-27",2,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-28",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-29",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-04-30",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-01",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-02",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-03",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-04",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-05",NA,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-06",1,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-07",0,"GB _ 4","snow reduction"
"GB",6,4,"TO","2020-05-08",0,"GB _ 4","snow reduction"
"GB",6,5,"TO","2020-04-13",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-14",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-15",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-16",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-17",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-18",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-19",2,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-20",5,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-21",4,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-22",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-23",3,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-24",2,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-25",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-26",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-27",5,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-28",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-29",1,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-04-30",2,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-01",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-02",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-03",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-04",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-05",NA,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-06",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-07",0,"GB _ 5","snow reduction"
"GB",6,5,"TO","2020-05-08",0,"GB _ 5","snow reduction"
"GB",6,6,"TO","2020-04-13",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-14",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-15",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-16",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-17",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-18",0,"GB _ 6","control"
"GB",6,6,"TO","2020-04-19",1,"GB _ 6","control"
"GB",6,6,"TO","2020-04-20",0,"GB _ 6","control"
"GB",6,6,"TO","2020-04-21",3,"GB _ 6","control"
"GB",6,6,"TO","2020-04-22",3,"GB _ 6","control"
"GB",6,6,"TO","2020-04-23",3,"GB _ 6","control"
"GB",6,6,"TO","2020-04-24",3,"GB _ 6","control"
"GB",6,6,"TO","2020-04-25",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-26",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-04-27",0,"GB _ 6","control"
"GB",6,6,"TO","2020-04-28",1,"GB _ 6","control"
"GB",6,6,"TO","2020-04-29",1,"GB _ 6","control"
"GB",6,6,"TO","2020-04-30",1,"GB _ 6","control"
"GB",6,6,"TO","2020-05-01",1,"GB _ 6","control"
"GB",6,6,"TO","2020-05-02",1,"GB _ 6","control"
"GB",6,6,"TO","2020-05-03",0,"GB _ 6","control"
"GB",6,6,"TO","2020-05-04",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-05-05",NA,"GB _ 6","control"
"GB",6,6,"TO","2020-05-06",1,"GB _ 6","control"
"GB",6,6,"TO","2020-05-07",1,"GB _ 6","control"
"GB",6,6,"TO","2020-05-08",0,"GB _ 6","control"
"GB",6,7,"TO","2020-04-13",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-14",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-15",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-16",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-17",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-18",7,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-19",4,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-20",2,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-21",5,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-22",4,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-23",1,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-24",3,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-25",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-26",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-27",2,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-28",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-29",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-04-30",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-01",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-02",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-03",1,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-04",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-05",NA,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-06",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-07",0,"GB _ 7","snow reduction"
"GB",6,7,"TO","2020-05-08",0,"GB _ 7","snow reduction"
"GB",6,8,"TO","2020-04-13",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-14",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-15",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-16",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-17",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-18",0,"GB _ 8","control"
"GB",6,8,"TO","2020-04-19",1,"GB _ 8","control"
"GB",6,8,"TO","2020-04-20",3,"GB _ 8","control"
"GB",6,8,"TO","2020-04-21",5,"GB _ 8","control"
"GB",6,8,"TO","2020-04-22",4,"GB _ 8","control"
"GB",6,8,"TO","2020-04-23",1,"GB _ 8","control"
"GB",6,8,"TO","2020-04-24",3,"GB _ 8","control"
"GB",6,8,"TO","2020-04-25",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-26",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-04-27",3,"GB _ 8","control"
"GB",6,8,"TO","2020-04-28",1,"GB _ 8","control"
"GB",6,8,"TO","2020-04-29",1,"GB _ 8","control"
"GB",6,8,"TO","2020-04-30",0,"GB _ 8","control"
"GB",6,8,"TO","2020-05-01",0,"GB _ 8","control"
"GB",6,8,"TO","2020-05-02",0,"GB _ 8","control"
"GB",6,8,"TO","2020-05-03",0,"GB _ 8","control"
"GB",6,8,"TO","2020-05-04",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-05-05",NA,"GB _ 8","control"
"GB",6,8,"TO","2020-05-06",0,"GB _ 8","control"
"GB",6,8,"TO","2020-05-07",0,"GB _ 8","control"
"GB",6,8,"TO","2020-05-08",0,"GB _ 8","control"
"GB",6,9,"TO","2020-04-13",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-14",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-15",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-16",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-17",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-18",0,"GB _ 9","control"
"GB",6,9,"TO","2020-04-19",0,"GB _ 9","control"
"GB",6,9,"TO","2020-04-20",0,"GB _ 9","control"
"GB",6,9,"TO","2020-04-21",0,"GB _ 9","control"
"GB",6,9,"TO","2020-04-22",5,"GB _ 9","control"
"GB",6,9,"TO","2020-04-23",2,"GB _ 9","control"
"GB",6,9,"TO","2020-04-24",12,"GB _ 9","control"
"GB",6,9,"TO","2020-04-25",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-26",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-04-27",5,"GB _ 9","control"
"GB",6,9,"TO","2020-04-28",2,"GB _ 9","control"
"GB",6,9,"TO","2020-04-29",1,"GB _ 9","control"
"GB",6,9,"TO","2020-04-30",0,"GB _ 9","control"
"GB",6,9,"TO","2020-05-01",0,"GB _ 9","control"
"GB",6,9,"TO","2020-05-02",0,"GB _ 9","control"
"GB",6,9,"TO","2020-05-03",0,"GB _ 9","control"
"GB",6,9,"TO","2020-05-04",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-05-05",NA,"GB _ 9","control"
"GB",6,9,"TO","2020-05-06",0,"GB _ 9","control"
"GB",6,9,"TO","2020-05-07",0,"GB _ 9","control"
"GB",6,9,"TO","2020-05-08",0,"GB _ 9","control"
"GB",6,10,"TO","2020-04-13",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-14",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-15",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-16",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-17",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-18",1,"GB _ 10","control"
"GB",6,10,"TO","2020-04-19",2,"GB _ 10","control"
"GB",6,10,"TO","2020-04-20",0,"GB _ 10","control"
"GB",6,10,"TO","2020-04-21",3,"GB _ 10","control"
"GB",6,10,"TO","2020-04-22",1,"GB _ 10","control"
"GB",6,10,"TO","2020-04-23",4,"GB _ 10","control"
"GB",6,10,"TO","2020-04-24",3,"GB _ 10","control"
"GB",6,10,"TO","2020-04-25",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-26",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-04-27",3,"GB _ 10","control"
"GB",6,10,"TO","2020-04-28",1,"GB _ 10","control"
"GB",6,10,"TO","2020-04-29",1,"GB _ 10","control"
"GB",6,10,"TO","2020-04-30",0,"GB _ 10","control"
"GB",6,10,"TO","2020-05-01",0,"GB _ 10","control"
"GB",6,10,"TO","2020-05-02",1,"GB _ 10","control"
"GB",6,10,"TO","2020-05-03",1,"GB _ 10","control"
"GB",6,10,"TO","2020-05-04",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-05-05",NA,"GB _ 10","control"
"GB",6,10,"TO","2020-05-06",0,"GB _ 10","control"
"GB",6,10,"TO","2020-05-07",0,"GB _ 10","control"
"GB",6,10,"TO","2020-05-08",0,"GB _ 10","control"
"MA",6,1,"TO","2020-04-13",NA,"MA _ 1","control"
"MA",6,1,"TO","2020-04-14",0,"MA _ 1","control"
"MA",6,1,"TO","2020-04-15",2,"MA _ 1","control"
"MA",6,1,"TO","2020-04-16",4,"MA _ 1","control"
"MA",6,1,"TO","2020-04-17",11,"MA _ 1","control"
"MA",6,1,"TO","2020-04-18",NA,"MA _ 1","control"
"MA",6,1,"TO","2020-04-19",9,"MA _ 1","control"
"MA",6,1,"TO","2020-04-20",1,"MA _ 1","control"
"MA",6,1,"TO","2020-04-21",2,"MA _ 1","control"
"MA",6,1,"TO","2020-04-22",0,"MA _ 1","control"
